species,lon,lat
Brotogeris tirica,-46.5591,-20.4056
Brotogeris tirica,-41.7302,-20.4659
Brotogeris tirica,-41.0268,-20.4928
Brotogeris tirica,-43.5535,-20.5351
Brotogeris tirica,-41.7786,-20.5997
Brotogeris tirica,-49.2212,-20.7635
Brotogeris tirica,-47.6227,-20.9062
Brotogeris tirica,-50.4695,-21.0491
Brotogeris tirica,-42.0248,-21.0775
Brotogeris tirica,-47.8527,-21.1678
Brotogeris tirica,-50.4307,-21.1835
Brotogeris tirica,-45.858,-21.3416
Brotogeris tirica,-46.5153,-21.3584
Brotogeris tirica,-46.938,-21.363
Brotogeris tirica,-46.2793,-21.3691
Brotogeris tirica,-45.5033,-21.3704
Brotogeris tirica,-41.0988,-21.3716
Brotogeris tirica,-45.9371,-21.4533
Brotogeris tirica,-45.9877,-21.469
Brotogeris tirica,-51.9065,-21.5763
Brotogeris tirica,-48.3709,-21.6275
Brotogeris tirica,-45.8982,-21.6927
Brotogeris tirica,-41.3214,-21.7197
Brotogeris tirica,-46.8319,-21.7201
Brotogeris tirica,-48.1315,-21.7729
Brotogeris tirica,-41.6822,-21.8062
Brotogeris tirica,-51.9902,-21.8327
Brotogeris tirica,-47.4788,-21.8635
Brotogeris tirica,-48.2504,-21.8936
Brotogeris tirica,-46.4165,-21.9334
Brotogeris tirica,-44.8701,-21.9419
Brotogeris tirica,-41.9585,-21.9549
Brotogeris tirica,-42.01,-21.9628
Brotogeris tirica,-44.606,-21.9791
Brotogeris tirica,-44.9365,-21.9818
Brotogeris tirica,-42.3667,-21.9833
Brotogeris tirica,-47.9028,-21.9955
Brotogeris tirica,-42.4061,-22.0432
Brotogeris tirica,-42.9675,-22.0449
Brotogeris tirica,-42.0667,-22.05
Brotogeris tirica,-42.5084,-22.0564
Brotogeris tirica,-42.6618,-22.0757
Brotogeris tirica,-51.3985,-22.1135
Brotogeris tirica,-46.7926,-22.1226
Brotogeris tirica,-45.0538,-22.1247
Brotogeris tirica,-42.4808,-22.1302
Brotogeris tirica,-48.3798,-22.1361
Brotogeris tirica,-49.9149,-22.139
Brotogeris tirica,-42.5405,-22.1714
Brotogeris tirica,-43.3722,-22.1952
Brotogeris tirica,-49.6479,-22.2097
Brotogeris tirica,-43.034,-22.2121
Brotogeris tirica,-42.5608,-22.2189
Brotogeris tirica,-48.7752,-22.2482
Brotogeris tirica,-42.7733,-22.2571
Brotogeris tirica,-42.4506,-22.2662
Brotogeris tirica,-42.5763,-22.2663
Brotogeris tirica,-47.1822,-22.2683
Brotogeris tirica,-44.4839,-22.284
Brotogeris tirica,-48.1439,-22.2844
Brotogeris tirica,-44.8686,-22.2862
Brotogeris tirica,-44.5538,-22.2995
Brotogeris tirica,-42.4592,-22.3121
Brotogeris tirica,-42.5525,-22.3133
Brotogeris tirica,-48.0507,-22.3149
Brotogeris tirica,-42.3277,-22.3193
Brotogeris tirica,-44.6067,-22.3267
Brotogeris tirica,-43.1748,-22.3297
Brotogeris tirica,-43.1198,-22.3312
Brotogeris tirica,-43.2318,-22.3337
Brotogeris tirica,-42.9806,-22.3342
Brotogeris tirica,-42.4122,-22.336
Brotogeris tirica,-42.6706,-22.3421
Brotogeris tirica,-42.7547,-22.3463
Brotogeris tirica,-42.2264,-22.3496
Brotogeris tirica,-42.4792,-22.3544
Brotogeris tirica,-47.3559,-22.3641
Brotogeris tirica,-43.0177,-22.3696
Brotogeris tirica,-42.8869,-22.3699
Brotogeris tirica,-44.7568,-22.3735
Brotogeris tirica,-42.5572,-22.3759
Brotogeris tirica,-49.6737,-22.381
Brotogeris tirica,-42.3115,-22.381
Brotogeris tirica,-43.1039,-22.3828
Brotogeris tirica,-44.9659,-22.3882
Brotogeris tirica,-43.1525,-22.3896
Brotogeris tirica,-49.7274,-22.3902
Brotogeris tirica,-42.3658,-22.3921
Brotogeris tirica,-44.5383,-22.3932
Brotogeris tirica,-43.2959,-22.396
Brotogeris tirica,-42.4656,-22.4061
Brotogeris tirica,-44.6242,-22.4066
Brotogeris tirica,-42.6025,-22.4074
Brotogeris tirica,-43.2029,-22.4104
Brotogeris tirica,-42.5201,-22.4113
Brotogeris tirica,-42.738,-22.4128
Brotogeris tirica,-44.7243,-22.4178
Brotogeris tirica,-42.9555,-22.4211
Brotogeris tirica,-42.8156,-22.4213
Brotogeris tirica,-43.02,-22.4254
Brotogeris tirica,-46.8335,-22.4257
Brotogeris tirica,-45.4537,-22.4257
Brotogeris tirica,-45.3789,-22.4266
Brotogeris tirica,-42.0355,-22.4281
Brotogeris tirica,-45.3178,-22.4293
Brotogeris tirica,-42.8817,-22.4368
Brotogeris tirica,-44.5251,-22.4391
Brotogeris tirica,-42.6421,-22.4445
Brotogeris tirica,-42.2089,-22.4477
Brotogeris tirica,-44.4528,-22.4501
Brotogeris tirica,-42.7703,-22.4527
Brotogeris tirica,-46.6191,-22.4567
