species,lon,lat
Brotogeris_tirica,-46.5738,-23.5279
Brotogeris_tirica,-46.7499,-23.5135
Brotogeris_tirica,-46.598,-23.5119
Brotogeris_tirica,-46.4271,-23.5069
Brotogeris_tirica,-46.7365,-23.4997
Brotogeris_tirica,-46.7254,-23.4941
Brotogeris_tirica,-46.6072,-23.4665
Brotogeris_tirica,-46.7899,-23.412
Brotogeris_tirica,-44.8833,-23.3333
Brotogeris_tirica,-45.59,-22.73
Carpornis_cucullata,-40.5532,-19.9073
Carpornis_cucullata,-40.5866,-19.923
Carpornis_cucullata,-41.3525,-20.2293
Carpornis_cucullata,-41.2959,-20.2744
Carpornis_cucullata,-41.1571,-20.3103
Carpornis_cucullata,-40.9947,-20.4855
Carpornis_cucullata,-40.99,-20.4965
Carpornis_cucullata,-42.6716,-22.0484
Carpornis_cucullata,-42.5143,-22.2459
Carpornis_cucullata,-42.5297,-22.3583
Carpornis_cucullata,-42.7231,-22.3742
Carpornis_cucullata,-42.4274,-22.3861
Carpornis_cucullata,-42.5509,-22.38
Carpornis_cucullata,-42.9696,-22.4106
Carpornis_cucullata,-42.6421,-22.4445
Carpornis_cucullata,-42.9972,-22.4568
Carpornis_cucullata,-43.0157,-22.4532
Carpornis_cucullata,-43.0001,-22.4719
Carpornis_cucullata,-42.7103,-22.4865
Carpornis_cucullata,-45.5898,-22.7372
Carpornis_cucullata,-44.75,-22.75
Carpornis_cucullata,-43.052,-22.9157
Carpornis_cucullata,-45.1561,-23.3184
Carpornis_cucullata,-45.1384,-23.3459
Carpornis_cucullata,-45.1442,-23.3548
Carpornis_cucullata,-45.1334,-23.3512
Carpornis_cucullata,-45.1222,-23.3575
Carpornis_cucullata,-44.9688,-23.3742
Carpornis_cucullata,-45.1804,-23.3838
Carpornis_cucullata,-45.0629,-23.4011
Carpornis_cucullata,-45.083,-23.4258
Carpornis_cucullata,-46.637,-23.45
Carpornis_cucullata,-45.8667,-23.6333
Carpornis_cucullata,-45.9,-23.65
Carpornis_cucullata,-47.8098,-23.921
Carpornis_cucullata,-47.8702,-24.0496
Carpornis_cucullata,-48.3615,-24.0793
Carpornis_cucullata,-47.9773,-24.1367
Carpornis_cucullata,-48.4059,-24.1647
Carpornis_cucullata,-47.98,-24.1756
Carpornis_cucullata,-48.0783,-24.2356
Carpornis_cucullata,-48.1013,-24.2306
Carpornis_cucullata,-48.4144,-24.2585
Carpornis_cucullata,-48.4128,-24.2634
Carpornis_cucullata,-48.4078,-24.2783
Carpornis_cucullata,-48.4223,-24.2835
Carpornis_cucullata,-48.3647,-24.3047
Carpornis_cucullata,-48.5701,-25.0624
Carpornis_cucullata,-48.9138,-25.3311
Carpornis_cucullata,-49.1446,-26.2035
Carpornis_cucullata,-49.3078,-26.3234
Carpornis_cucullata,-50.0789,-29.1597
Carpornis_cucullata,-49.8628,-29.1918
Carpornis_cucullata,-50.1833,-29.3667
Carpornis_cucullata,-52.5442,-29.395
Carpornis_cucullata,-50.5628,-29.4444
